year,month,average_temperature_f,temperature_anomaly_f,state
2016,6,76.5,2.7,Tennessee
2016,7,79.8,2.7,Tennessee
2016,8,79,3,Tennessee
2016,9,74.1,3.9,Tennessee
2016,10,64.6,5.8,Tennessee
2016,11,52.7,5.3,Tennessee
2016,12,40.9,1.6,Tennessee
2017,1,44.9,7.7,Tennessee
2017,2,48.9,8.8,Tennessee
2017,3,51.1,2.7,Tennessee
2017,4,63.1,5.5,Tennessee
2017,5,66.6,0.5,Tennessee
2017,6,73,-0.8,Tennessee
2017,7,78.1,1,Tennessee
2017,8,74.6,-1.4,Tennessee
2017,9,69.1,-1.1,Tennessee
2017,10,60.8,2,Tennessee
2017,11,49.9,2.5,Tennessee
2017,12,39.5,0.2,Tennessee
2018,1,32.9,-4.3,Tennessee
2018,2,48.5,8.4,Tennessee
2018,3,48.2,-0.2,Tennessee
2018,4,52.9,-4.7,Tennessee
2018,5,72.3,6.2,Tennessee
2018,6,76.5,2.7,Tennessee
2018,7,78.1,1,Tennessee
2018,8,76.5,0.5,Tennessee
2018,9,74.9,4.7,Tennessee
2018,10,61,2.2,Tennessee
2018,11,44.4,-3,Tennessee
2018,12,42.7,3.4,Tennessee
2019,1,39.4,2.2,Tennessee
2019,2,46.7,6.6,Tennessee
2019,3,46.9,-1.5,Tennessee
2019,4,59.3,1.7,Tennessee
2019,5,70.1,4,Tennessee
2019,6,73.4,-0.4,Tennessee
2019,7,77.8,0.7,Tennessee
2019,8,76.9,0.9,Tennessee
2019,9,76.4,6.2,Tennessee
2019,10,61.7,2.9,Tennessee
2019,11,44.2,-3.2,Tennessee
2019,12,45.2,5.9,Tennessee
2020,1,43,5.8,Tennessee
2020,2,43.3,3.2,Tennessee
2020,3,54.7,6.3,Tennessee
2020,4,55.4,-2.2,Tennessee
2020,5,64,-2.1,Tennessee
2020,6,73.5,-0.3,Tennessee
2020,7,79.2,2.1,Tennessee
2020,8,76.4,0.4,Tennessee
2020,9,69.9,-0.3,Tennessee
2020,10,60.4,1.6,Tennessee
2020,11,51.9,4.5,Tennessee
2020,12,39.5,0.2,Tennessee
2010,1,44.4,-1.1,Texas
2010,2,44,-5.4,Texas
2010,3,54.8,-1.5,Texas
2010,4,65,0.2,Texas
2010,5,73.8,1.4,Texas
2010,6,82.7,3.1,Texas
2010,7,81.4,-0.9,Texas
2010,8,84.4,2.5,Texas
2010,9,77.7,1.8,Texas
2010,10,67.2,1.1,Texas
2010,11,56.6,2,Texas
2010,12,49.2,2.3,Texas
2011,1,45,-0.5,Texas
2011,2,48.7,-0.7,Texas
2011,3,61.8,5.5,Texas
2011,4,70.3,5.5,Texas
2011,5,74.1,1.7,Texas
2011,6,85.2,5.6,Texas
2011,7,87,4.7,Texas
2011,8,88.2,6.3,Texas
2011,9,77.9,2,Texas
2011,10,66.9,0.8,Texas
2011,11,56.9,2.3,Texas
2011,12,46.1,-0.8,Texas
2012,1,50.4,4.9,Texas
2012,2,51.8,2.4,Texas
2012,3,63.2,6.9,Texas
2012,4,70.2,5.4,Texas
2012,5,75.5,3.1,Texas
2012,6,82.4,2.8,Texas
2012,7,83.4,1.1,Texas
2012,8,83.7,1.8,Texas
2012,9,76.6,0.7,Texas
2012,10,65.9,-0.2,Texas
2012,11,59,4.4,Texas
2012,12,51.1,4.2,Texas
2013,1,47.9,2.4,Texas
2013,2,51.7,2.3,Texas
2013,3,57.2,0.9,Texas
2013,4,63,-1.8,Texas
2013,5,72.5,0.1,Texas
2013,6,81.8,2.2,Texas
2013,7,81.3,-1,Texas
2013,8,83.3,1.4,Texas
2013,9,78.2,2.3,Texas
2013,10,66.7,0.6,Texas
2013,11,52.9,-1.7,Texas
2013,12,44.8,-2.1,Texas
2014,1,44.5,-1,Texas
2014,2,48.4,-1,Texas
2014,3,54.8,-1.5,Texas
2014,4,65.4,0.6,Texas
2014,5,72,-0.4,Texas
2014,6,80.6,1,Texas
2014,7,81.7,-0.6,Texas
2014,8,82.6,0.7,Texas
2014,9,76.4,0.5,Texas
2014,10,69.6,3.5,Texas
2014,11,51.5,-3.1,Texas
2014,12,50.7,3.8,Texas
2015,1,44,-1.5,Texas
2015,2,48.2,-1.2,Texas
2015,3,56.2,-0.1,Texas
2015,4,66.6,1.8,Texas
2015,5,71.6,-0.8,Texas
2015,6,79.3,-0.3,Texas
2015,7,83.2,0.9,Texas
2015,8,83.3,1.4,Texas
2015,9,79.2,3.3,Texas
2015,10,69.2,3.1,Texas
2015,11,57.3,2.7,Texas
2015,12,51.5,4.6,Texas
2016,1,46.4,0.9,Texas
2016,2,54.4,5,Texas
2016,3,61.2,4.9,Texas
2016,4,66.1,1.3,Texas
2016,5,71.6,-0.8,Texas
2016,6,80.1,0.5,Texas
2016,7,85.4,3.1,Texas
2016,8,81.5,-0.4,Texas
2016,9,77.6,1.7,Texas
2016,10,70.9,4.8,Texas
2016,11,61,6.4,Texas
2016,12,49.6,2.7,Texas
2017,1,50.8,5.3,Texas
2017,2,58.4,9,Texas
2017,3,63.6,7.3,Texas
2017,4,67.1,2.3,Texas
2017,5,72,-0.4,Texas
2017,6,80.6,1,Texas
2017,7,83.6,1.3,Texas
2017,8,80.6,-1.3,Texas
2017,9,76.5,0.6,Texas
2017,10,66.5,0.4,Texas
2017,11,60.3,5.7,Texas
2017,12,47.8,0.9,Texas
2018,1,43.8,-1.7,Texas
2018,2,52.3,2.9,Texas
2018,3,61.7,5.4,Texas
2018,4,63,-1.8,Texas
2018,5,78,5.6,Texas
2018,6,83.9,4.3,Texas
2018,7,84.5,2.2,Texas
2018,8,83,1.1,Texas
2018,9,76.2,0.3,Texas
2018,10,65.4,-0.7,Texas
2018,11,51.9,-2.7,Texas
2018,12,48.3,1.4,Texas
2019,1,47.2,1.7,Texas
2019,2,51.9,2.5,Texas
2019,3,55.7,-0.6,Texas
2019,4,65,0.2,Texas
2019,5,72.5,0.1,Texas
2019,6,79.1,-0.5,Texas
2019,7,82.8,0.5,Texas
2019,8,85.9,4,Texas
2019,9,81.5,5.6,Texas
2019,10,65.2,-0.9,Texas
2019,11,53.2,-1.4,Texas
2019,12,50.7,3.8,Texas
2020,1,50.7,5.2,Texas
2020,2,49.4,0,Texas
2020,3,63.2,6.9,Texas
2020,4,65.1,0.3,Texas
2020,5,74.6,2.2,Texas
2020,6,80.7,1.1,Texas
2020,7,85.2,2.9,Texas
2020,8,84.4,2.5,Texas
2020,9,74.1,-1.8,Texas
2020,10,65.9,-0.2,Texas
2020,11,60.6,6,Texas
2020,12,48.5,1.6,Texas
2010,1,27,1.6,Utah
2010,2,29.9,-0.4,Utah
2010,3,38,0.7,Utah
2010,4,44.7,-0.8,Utah
2010,5,50.2,-4.5,Utah
2010,6,65.4,1.3,Utah
2010,7,73.1,1.6,Utah
2010,8,69.3,-0.1,Utah
2010,9,63.8,3.3,Utah
2010,10,51.1,2.2,Utah
2010,11,34.8,-1.2,Utah
2010,12,32.5,5.4,Utah
2011,1,25.4,0,Utah
2011,2,28.6,-1.7,Utah
2011,3,39.4,2.1,Utah
2011,4,43.5,-2,Utah
2011,5,50.8,-3.9,Utah
2011,6,63.3,-0.8,Utah
2011,7,71.8,0.3,Utah
2011,8,72.5,3.1,Utah
2011,9,63.2,2.7,Utah
2011,10,50,1.1,Utah
2011,11,36,0,Utah
2011,12,26.8,-0.3,Utah
2012,1,31,5.6,Utah
2012,2,31.7,1.4,Utah
2012,3,42.6,5.3,Utah
2012,4,49.6,4.1,Utah
2012,5,58,3.3,Utah
2012,6,68.7,4.6,Utah
2012,7,73.2,1.7,Utah
2012,8,73,3.6,Utah
2012,9,63.6,3.1,Utah
2012,10,50.9,2,Utah
2012,11,41.2,5.2,Utah
2012,12,27.8,0.7,Utah
2013,1,19.7,-5.7,Utah
2013,2,27.6,-2.7,Utah
2013,3,41,3.7,Utah
2013,4,45,-0.5,Utah
2013,5,56,1.3,Utah
2013,6,69.2,5.1,Utah
2013,7,74.6,3.1,Utah
2013,8,71,1.6,Utah
2013,9,61.4,0.9,Utah
2013,10,46.4,-2.5,Utah
2013,11,38,2,Utah
2013,12,23.1,-4,Utah
2014,1,30.4,5,Utah
2014,2,35.7,5.4,Utah
2014,3,41,3.7,Utah
2014,4,46.7,1.2,Utah
2014,5,56.5,1.8,Utah
2014,6,66,1.9,Utah
2014,7,74.6,3.1,Utah
2014,8,67.7,-1.7,Utah
2014,9,64.2,3.7,Utah
2014,10,53.1,4.2,Utah
2014,11,37.7,1.7,Utah
2014,12,31.7,4.6,Utah
2015,1,32.1,6.7,Utah
2015,2,38.9,8.6,Utah
2015,3,44.9,7.6,Utah
2015,4,47.1,1.6,Utah
2015,5,53.8,-0.9,Utah
2015,6,70,5.9,Utah
2015,7,70.1,-1.4,Utah
2015,8,71,1.6,Utah
2015,9,65.5,5,Utah
2015,10,54.3,5.4,Utah
2015,11,34.5,-1.5,Utah
2015,12,26.6,-0.5,Utah
2016,1,26.6,1.2,Utah
2016,2,33.7,3.4,Utah
2016,3,42.2,4.9,Utah
2016,4,47.9,2.4,Utah
2016,5,54.4,-0.3,Utah
2016,6,70.9,6.8,Utah
2016,7,73.7,2.2,Utah
2016,8,70.1,0.7,Utah
2016,9,61.1,0.6,Utah
2016,10,53.2,4.3,Utah
2016,11,41.6,5.6,Utah
2016,12,27.4,0.3,Utah
2017,1,25.9,0.5,Utah
2017,2,36.5,6.2,Utah
2017,3,45.3,8,Utah
2017,4,46,0.5,Utah
2017,5,55.6,0.9,Utah
2017,6,69.5,5.4,Utah
2017,7,75,3.5,Utah
2017,8,71.6,2.2,Utah
2017,9,60.7,0.2,Utah
2017,10,48.1,-0.8,Utah
2017,11,43,7,Utah
2017,12,31.4,4.3,Utah
2018,1,32.8,7.4,Utah
2018,2,32.2,1.9,Utah
2018,3,39.2,1.9,Utah
2018,4,49,3.5,Utah
2018,5,58.3,3.6,Utah
2018,6,69.1,5,Utah
2018,7,76.1,4.6,Utah
2018,8,72.4,3,Utah
2018,9,65.8,5.3,Utah
2018,10,47.5,-1.4,Utah
2018,11,35,-1,Utah
2018,12,27.4,0.3,Utah
2019,1,27,1.6,Utah
2019,2,27.2,-3.1,Utah
2019,3,38.2,0.9,Utah
2019,4,48.6,3.1,Utah
2019,5,50.5,-4.2,Utah
2019,6,63.6,-0.5,Utah
2019,7,73.3,1.8,Utah
2019,8,72.8,3.4,Utah
2019,9,63.1,2.6,Utah
2019,10,42.9,-6,Utah
2019,11,38.5,2.5,Utah
2019,12,28.8,1.7,Utah
2020,1,28.7,3.3,Utah
2020,2,31.1,0.8,Utah
2020,3,40.8,3.5,Utah
2020,4,47.4,1.9,Utah
2020,5,59,4.3,Utah
2020,6,65.4,1.3,Utah
2020,7,73.7,2.2,Utah
2020,8,75.8,6.4,Utah
2020,9,63.9,3.4,Utah
2020,10,52.8,3.9,Utah
2020,11,38.8,2.8,Utah
2020,12,27.2,0.1,Utah
2010,1,20.1,4.8,Vermont
2010,2,23.5,7,Vermont
2010,3,35.9,8.8,Vermont
2010,4,46.2,6.3,Vermont
2010,5,56,3.8,Vermont
2010,6,61.8,0.7,Vermont
2010,7,69.4,3.5,Vermont
2010,8,65.4,2,Vermont
2010,9,59.2,3.2,Vermont
2010,10,45.2,0,Vermont
2010,11,35,1.8,Vermont
2010,12,20.8,0.6,Vermont
2011,1,15.7,0.4,Vermont
2011,2,17.6,1.1,Vermont
2011,3,27.5,0.4,Vermont
2011,4,41.7,1.8,Vermont
2011,5,56.2,4,Vermont
2011,6,62,0.9,Vermont
2011,7,68.5,2.6,Vermont
2011,8,65.8,2.4,Vermont
2011,9,60.8,4.8,Vermont
2011,10,47.7,2.5,Vermont
2011,11,40.2,7,Vermont
2011,12,27.9,7.7,Vermont
2012,1,21.4,6.1,Vermont
2012,2,25.6,9.1,Vermont
2012,3,38.7,11.6,Vermont
2012,4,42.7,2.8,Vermont
2012,5,57.5,5.3,Vermont
2012,6,62.2,1.1,Vermont
2012,7,68,2.1,Vermont
2012,8,67.1,3.7,Vermont
2012,9,57.2,1.2,Vermont
2012,10,49.3,4.1,Vermont
2012,11,33.1,-0.1,Vermont
2012,12,27.4,7.2,Vermont
2013,1,18.6,3.3,Vermont
2013,2,21.5,5,Vermont
2013,3,29.5,2.4,Vermont
2013,4,40.8,0.9,Vermont
2013,5,55.1,2.9,Vermont
2013,6,62,0.9,Vermont
2013,7,69.7,3.8,Vermont
2013,8,64.1,0.7,Vermont
2013,9,56.5,0.5,Vermont
2013,10,47.8,2.6,Vermont
2013,11,31.8,-1.4,Vermont
2013,12,21.4,1.2,Vermont
2014,1,14.6,-0.7,Vermont
2014,2,16.6,0.1,Vermont
2014,3,18.6,-8.5,Vermont
2014,4,40.5,0.6,Vermont
2014,5,53.6,1.4,Vermont
2014,6,62.6,1.5,Vermont
2014,7,66.5,0.6,Vermont
2014,8,63.3,-0.1,Vermont
2014,9,57.5,1.5,Vermont
2014,10,49.3,4.1,Vermont
2014,11,33.3,0.1,Vermont
2014,12,27,6.8,Vermont
2015,1,12.2,-3.1,Vermont
2015,2,5.3,-11.2,Vermont
2015,3,22.3,-4.8,Vermont
2015,4,39.5,-0.4,Vermont
2015,5,58.6,6.4,Vermont
2015,6,59.9,-1.2,Vermont
2015,7,66.2,0.3,Vermont
2015,8,66.6,3.2,Vermont
2015,9,62.4,6.4,Vermont
2015,10,44.3,-0.9,Vermont
2015,11,39.2,6,Vermont
2015,12,35.1,14.9,Vermont
2016,1,20.9,5.6,Vermont
2016,2,23.9,7.4,Vermont
2016,3,33.6,6.5,Vermont
2016,4,38.2,-1.7,Vermont
2016,5,54,1.8,Vermont
2016,6,62,0.9,Vermont
2016,7,67.4,1.5,Vermont
2016,8,67.5,4.1,Vermont
2016,9,59.9,3.9,Vermont
2016,10,47.7,2.5,Vermont
2016,11,36.8,3.6,Vermont
2016,12,23.9,3.7,Vermont
2017,1,24.8,9.5,Vermont
2017,2,25.6,9.1,Vermont
2017,3,23.5,-3.6,Vermont
2017,4,45.2,5.3,Vermont
2017,5,51.8,-0.4,Vermont
2017,6,61.5,0.4,Vermont
2017,7,65.2,-0.7,Vermont
2017,8,63.3,-0.1,Vermont
2017,9,60.8,4.8,Vermont
2017,10,53,7.8,Vermont
2017,11,33,-0.2,Vermont
2017,12,17.9,-2.3,Vermont
2018,1,16.5,1.2,Vermont
2018,2,25.5,9,Vermont
2018,3,28.2,1.1,Vermont
2018,4,36.1,-3.8,Vermont
2018,5,56.5,4.3,Vermont
2018,6,60.1,-1,Vermont
2018,7,69.2,3.3,Vermont
2018,8,68.4,5,Vermont
2018,9,60.6,4.6,Vermont
2018,10,44.5,-0.7,Vermont
2018,11,30,-3.2,Vermont
2018,12,23,2.8,Vermont
2019,1,14.9,-0.4,Vermont
2019,2,19,2.5,Vermont
2019,3,25.9,-1.2,Vermont
2019,4,41.2,1.3,Vermont
2019,5,50.8,-1.4,Vermont
2019,6,60.5,-0.6,Vermont
2019,7,68.9,3,Vermont
2019,8,64.6,1.2,Vermont
2019,9,56.8,0.8,Vermont
2019,10,47.3,2.1,Vermont
2019,11,29.3,-3.9,Vermont
2019,12,23.3,3.1,Vermont
2020,1,23.4,8.1,Vermont
2020,2,22.4,5.9,Vermont
2020,3,33,5.9,Vermont
2020,4,38.8,-1.1,Vermont
2020,5,52.6,0.4,Vermont
2020,6,62.8,1.7,Vermont
2020,7,70.9,5,Vermont
2020,8,65.2,1.8,Vermont
2020,9,57.2,1.2,Vermont
2020,10,46.4,1.2,Vermont
2020,11,37.9,4.7,Vermont
2020,12,27.3,7.1,Vermont
2010,1,32.7,-2.1,Virginia
2010,2,31.9,-4.7,Virginia
2010,3,47.4,2.7,Virginia
2010,4,58.6,4.6,Virginia
2010,5,66.2,3,Virginia
2010,6,76,5.1,Virginia
2010,7,77.9,3.2,Virginia
2010,8,76,2.8,Virginia
2010,9,70,2.8,Virginia
2010,10,58,1.8,Virginia
2010,11,46.3,0.8,Virginia
2010,12,30.1,-6.7,Virginia
2011,1,32.1,-2.7,Virginia
2011,2,40.9,4.3,Virginia
2011,3,46,1.3,Virginia
2011,4,58.2,4.2,Virginia
2011,5,64.8,1.6,Virginia
2011,6,73.4,2.5,Virginia
2011,7,77.8,3.1,Virginia
2011,8,74.9,1.7,Virginia
2011,9,68.2,1,Virginia
2011,10,55.5,-0.7,Virginia
2011,11,49.4,3.9,Virginia
2011,12,42.6,5.8,Virginia
2012,1,38.9,4.1,Virginia
2012,2,41.8,5.2,Virginia
2012,3,55.2,10.5,Virginia
2012,4,55.6,1.6,Virginia
2012,5,67.3,4.1,Virginia
2012,6,70.2,-0.7,Virginia
2012,7,78.7,4,Virginia
2012,8,74,0.8,Virginia
2012,9,66.9,-0.3,Virginia
2012,10,56.4,0.2,Virginia
2012,11,42.7,-2.8,Virginia
2012,12,42.9,6.1,Virginia
2013,1,38.5,3.7,Virginia
2013,2,36.8,0.2,Virginia
2013,3,40.1,-4.6,Virginia
2013,4,56,2,Virginia
2013,5,62.5,-0.7,Virginia
2013,6,72.2,1.3,Virginia
2013,7,75.6,0.9,Virginia
2013,8,71.8,-1.4,Virginia
2013,9,66.3,-0.9,Virginia
2013,10,57.6,1.4,Virginia
2013,11,43.7,-1.8,Virginia
2013,12,40.3,3.5,Virginia
2014,1,29.4,-5.4,Virginia
2014,2,37,0.4,Virginia
2014,3,40.7,-4,Virginia
2014,4,55,1,Virginia
2014,5,65.2,2,Virginia
2014,6,72.5,1.6,Virginia
2014,7,73.4,-1.3,Virginia
2014,8,71.3,-1.9,Virginia
2014,9,68.1,0.9,Virginia
2014,10,57.8,1.6,Virginia
2014,11,42.1,-3.4,Virginia
2014,12,40.8,4,Virginia
2015,1,33.8,-1,Virginia
2015,2,28.9,-7.7,Virginia
2015,3,44.2,-0.5,Virginia
2015,4,55.9,1.9,Virginia
2015,5,67.1,3.9,Virginia
2015,6,73.7,2.8,Virginia
2015,7,75.3,0.6,Virginia
2015,8,73.2,0,Virginia
2015,9,69.3,2.1,Virginia
2015,10,56.3,0.1,Virginia
2015,11,51.1,5.6,Virginia
2015,12,49.6,12.8,Virginia
2016,1,33.1,-1.7,Virginia
2016,2,38.4,1.8,Virginia
2016,3,51.8,7.1,Virginia
2016,4,55.1,1.1,Virginia
2016,5,61.9,-1.3,Virginia
2016,6,71.8,0.9,Virginia
2016,7,77.3,2.6,Virginia
2016,8,77,3.8,Virginia
2016,9,71.8,4.6,Virginia
2016,10,59.8,3.6,Virginia
2016,11,48.3,2.8,Virginia
2016,12,39.1,2.3,Virginia
2017,1,40.1,5.3,Virginia
2017,2,46,9.4,Virginia
2017,3,45.9,1.2,Virginia
2017,4,60.6,6.6,Virginia
2017,5,63.4,0.2,Virginia
2017,6,71.2,0.3,Virginia
2017,7,76.8,2.1,Virginia
2017,8,72.8,-0.4,Virginia
2017,9,67.4,0.2,Virginia
2017,10,60.2,4,Virginia
2017,11,46.1,0.6,Virginia
2017,12,37.2,0.4,Virginia
2018,1,31.8,-3,Virginia
2018,2,45.2,8.6,Virginia
2018,3,41.2,-3.5,Virginia
2018,4,52.2,-1.8,Virginia
2018,5,69.7,6.5,Virginia
2018,6,73.1,2.2,Virginia
2018,7,75.1,0.4,Virginia
2018,8,75.2,2,Virginia
2018,9,72.8,5.6,Virginia
2018,10,59,2.8,Virginia
2018,11,43.8,-1.7,Virginia
2018,12,39.7,2.9,Virginia
2019,1,36.3,1.5,Virginia
2019,2,41.8,5.2,Virginia
2019,3,43.9,-0.8,Virginia
2019,4,58.1,4.1,Virginia
2019,5,68.9,5.7,Virginia
2019,6,71.2,0.3,Virginia
2019,7,77.1,2.4,Virginia
2019,8,74.7,1.5,Virginia
2019,9,72.5,5.3,Virginia
2019,10,60.6,4.4,Virginia
2019,11,43.1,-2.4,Virginia
2019,12,41.5,4.7,Virginia
2020,1,40.6,5.8,Virginia
2020,2,42.4,5.8,Virginia
2020,3,51.7,7,Virginia
2020,4,53.3,-0.7,Virginia
2020,5,60.5,-2.7,Virginia
2020,6,71.3,0.4,Virginia
2020,7,78.7,4,Virginia
2020,8,75.5,2.3,Virginia
2020,9,66.4,-0.8,Virginia
2020,10,59,2.8,Virginia
2020,11,51.3,5.8,Virginia
2020,12,38.4,1.6,Virginia
2010,1,36.3,7.9,Washington
2010,2,38.5,5.4,Washington
2010,3,40.9,2.3,Washington
2010,4,44.6,-0.5,Washington
2010,5,48.7,-3.1,Washington
2010,6,55.9,-1.9,Washington
2010,7,64.2,0.2,Washington
2010,8,63.5,0.1,Washington
2010,9,57.1,0.2,Washington
2010,10,48.6,1.4,Washington
2010,11,34.8,-1.8,Washington
2010,12,31.9,1.2,Washington
2011,1,32.1,3.7,Washington
2011,2,31.1,-2,Washington
2011,3,38.4,-0.2,Washington
2011,4,40.2,-4.9,Washington
2011,5,48.6,-3.2,Washington
2011,6,55.5,-2.3,Washington
2011,7,61,-3,Washington
2011,8,64.9,1.5,Washington
2011,9,61,4.1,Washington
2011,10,47.2,0,Washington
2011,11,35.3,-1.3,Washington
2011,12,31,0.3,Washington
2012,1,30.7,2.3,Washington
2012,2,34.5,1.4,Washington
2012,3,37.6,-1,Washington
2012,4,46,0.9,Washington
2012,5,50.9,-0.9,Washington
2012,6,55,-2.8,Washington
2012,7,65.2,1.2,Washington
2012,8,66.2,2.8,Washington
2012,9,59.7,2.8,Washington
2012,10,47.4,0.2,Washington
2012,11,39,2.4,Washington
2012,12,32.5,1.8,Washington
2013,1,29.1,0.7,Washington
2013,2,35.5,2.4,Washington
2013,3,40.2,1.6,Washington
2013,4,44.7,-0.4,Washington
2013,5,53.5,1.7,Washington
2013,6,58.7,0.9,Washington
2013,7,67.2,3.2,Washington
2013,8,66.2,2.8,Washington
2013,9,59.7,2.8,Washington
2013,10,46.1,-1.1,Washington
2013,11,36.7,0.1,Washington
2013,12,28.2,-2.5,Washington
2014,1,34.1,5.7,Washington
2014,2,29.8,-3.3,Washington
2014,3,40.1,1.5,Washington
2014,4,45.8,0.7,Washington
2014,5,54.3,2.5,Washington
2014,6,58.3,0.5,Washington
2014,7,68.6,4.6,Washington
2014,8,67.3,3.9,Washington
2014,9,59.8,2.9,Washington
2014,10,51.9,4.7,Washington
2014,11,36.3,-0.3,Washington
2014,12,34.2,3.5,Washington
2015,1,35.1,6.7,Washington
2015,2,40.7,7.6,Washington
2015,3,44.8,6.2,Washington
2015,4,45.7,0.6,Washington
2015,5,56,4.2,Washington
2015,6,65.5,7.7,Washington
2015,7,68.6,4.6,Washington
2015,8,66.6,3.2,Washington
2015,9,56.2,-0.7,Washington
2015,10,52.4,5.2,Washington
2015,11,36,-0.6,Washington
2015,12,32.1,1.4,Washington
2016,1,33,4.6,Washington
2016,2,39.1,6,Washington
2016,3,41.8,3.2,Washington
2016,4,51.6,6.5,Washington
2016,5,55.1,3.3,Washington
2016,6,59.9,2.1,Washington
2016,7,63.6,-0.4,Washington
2016,8,65.9,2.5,Washington
2016,9,56.4,-0.5,Washington
2016,10,47.4,0.2,Washington
2016,11,43,6.4,Washington
2016,12,26.1,-4.6,Washington
2017,1,24.8,-3.6,Washington
2017,2,31,-2.1,Washington
2017,3,39.3,0.7,Washington
2017,4,44.2,-0.9,Washington
2017,5,53.7,1.9,Washington
2017,6,59.5,1.7,Washington
2017,7,67.1,3.1,Washington
2017,8,68.6,5.2,Washington
2017,9,59.8,2.9,Washington
2017,10,46.2,-1,Washington
2017,11,37.7,1.1,Washington
2017,12,29.9,-0.8,Washington
2018,1,35.4,7,Washington
2018,2,32.4,-0.7,Washington
2018,3,38.8,0.2,Washington
2018,4,45.3,0.2,Washington
2018,5,57.6,5.8,Washington
2018,6,58.2,0.4,Washington
2018,7,67.5,3.5,Washington
2018,8,66,2.6,Washington
2018,9,56.3,-0.6,Washington
2018,10,47.4,0.2,Washington
2018,11,38.6,2,Washington
2018,12,33.1,2.4,Washington
2019,1,34.2,5.8,Washington
2019,2,25.3,-7.8,Washington
2019,3,36.2,-2.4,Washington
2019,4,46.3,1.2,Washington
2019,5,55.6,3.8,Washington
2019,6,59.5,1.7,Washington
2019,7,63.8,-0.2,Washington
2019,8,66.4,3,Washington
2019,9,57.1,0.2,Washington
2019,10,42.8,-4.4,Washington
2019,11,37.6,1,Washington
2019,12,33.5,2.8,Washington
2020,1,34.2,5.8,Washington
2020,2,35.6,2.5,Washington
2020,3,38.3,-0.3,Washington
2020,4,46,0.9,Washington
2020,5,53.3,1.5,Washington
2020,6,57.9,0.1,Washington
2020,7,64.8,0.8,Washington
2020,8,65.7,2.3,Washington
2020,9,61.2,4.3,Washington
2020,10,48.4,1.2,Washington
2020,11,37.6,1,Washington
2020,12,33.7,3,Washington
2010,1,27.7,-2.9,West Virginia
2010,2,27.2,-5.4,West Virginia
2010,3,43.4,2.3,West Virginia
2010,4,55.6,4.7,West Virginia
2010,5,63.4,2.9,West Virginia
2010,6,71.9,3.8,West Virginia
2010,7,73.8,1.9,West Virginia
2010,8,73.3,2.9,West Virginia
2010,9,65.6,1.1,West Virginia
2010,10,54.2,0.9,West Virginia
2010,11,43.2,1.1,West Virginia
2010,12,25.3,-7.8,West Virginia
2011,1,27.1,-3.5,West Virginia
2011,2,36.8,4.2,West Virginia
2011,3,42.6,1.5,West Virginia
2011,4,55,4.1,West Virginia
2011,5,62,1.5,West Virginia
2011,6,69.5,1.4,West Virginia
2011,7,74.9,3,West Virginia
2011,8,71.6,1.2,West Virginia
2011,9,65.1,0.6,West Virginia
2011,10,52.2,-1.1,West Virginia
2011,11,46.7,4.6,West Virginia
2011,12,38.5,5.4,West Virginia
2012,1,34.9,4.3,West Virginia
2012,2,37.7,5.1,West Virginia
2012,3,52.6,11.5,West Virginia
2012,4,51.7,0.8,West Virginia
2012,5,65.8,5.3,West Virginia
2012,6,67.5,-0.6,West Virginia
2012,7,75.3,3.4,West Virginia
2012,8,70.8,0.4,West Virginia
2012,9,63.9,-0.6,West Virginia
2012,10,52.9,-0.4,West Virginia
2012,11,39.5,-2.6,West Virginia
2012,12,39.2,6.1,West Virginia
2013,1,33.9,3.3,West Virginia
2013,2,32.3,-0.3,West Virginia
2013,3,36.4,-4.7,West Virginia
2013,4,52.9,2,West Virginia
2013,5,60.5,0,West Virginia
2013,6,69.2,1.1,West Virginia
2013,7,72.4,0.5,West Virginia
2013,8,69.2,-1.2,West Virginia
2013,9,63.9,-0.6,West Virginia
2013,10,54.7,1.4,West Virginia
2013,11,39.9,-2.2,West Virginia
2013,12,36,2.9,West Virginia
2014,1,23.5,-7.1,West Virginia
2014,2,30.9,-1.7,West Virginia
2014,3,37.1,-4,West Virginia
2014,4,53.1,2.2,West Virginia
2014,5,61.7,1.2,West Virginia
2014,6,70,1.9,West Virginia
2014,7,69.6,-2.3,West Virginia
2014,8,69.1,-1.3,West Virginia
2014,9,64.8,0.3,West Virginia
2014,10,53.9,0.6,West Virginia
2014,11,37.8,-4.3,West Virginia
2014,12,37.9,4.8,West Virginia
2015,1,28.8,-1.8,West Virginia
2015,2,22.9,-9.7,West Virginia
2015,3,40,-1.1,West Virginia
2015,4,53.1,2.2,West Virginia
2015,5,64.7,4.2,West Virginia
2015,6,70.5,2.4,West Virginia
2015,7,72.1,0.2,West Virginia
2015,8,69.9,-0.5,West Virginia
2015,9,67.1,2.6,West Virginia
2015,10,54,0.7,West Virginia
2015,11,48.3,6.2,West Virginia
2015,12,46.3,13.2,West Virginia
2016,1,27.6,-3,West Virginia
2016,2,34.9,2.3,West Virginia
2016,3,48.5,7.4,West Virginia
2016,4,53,2.1,West Virginia
2016,5,59.5,-1,West Virginia
2016,6,69.5,1.4,West Virginia
2016,7,73.7,1.8,West Virginia
2016,8,75.1,4.7,West Virginia
2016,9,69.4,4.9,West Virginia
2016,10,57.3,4,West Virginia
2016,11,45.6,3.5,West Virginia
